index-entry-number,entry-number,entry-timestamp,key,government-domain,hostname,organisation,start-date,end-date
1352,1352,2017-09-19T11:56:51Z,5610,5610,kerrier,local-authority-eng:CON,1999-06-14,
1351,1351,2017-09-19T11:56:51Z,13613,13613,keresley-pc,,2011-11-23,
1350,1350,2017-09-19T11:56:51Z,12578,12578,kenwynparishcouncil,,2010-05-20,
1349,1349,2017-09-19T11:56:51Z,5608,5608,kentparishes,local-authority-eng:KEN,2005-01-25,
1348,1348,2017-09-19T11:56:51Z,5605,5605,kentconnects,local-authority-eng:KEN,2007-09-25,
1347,1347,2017-09-19T11:56:51Z,13162,13162,kentandessex-ifca,,2011-04-08,
1346,1346,2017-09-19T11:56:51Z,5604,5604,kentalc,,2008-01-15,
1345,1345,2017-09-19T11:56:51Z,5602,5602,kent,local-authority-eng:KEN,2001-02-09,
1344,1344,2017-09-19T11:56:51Z,14196,14196,kent-pcc,,2012-09-17,
1343,1343,2017-09-19T11:56:51Z,5601,5601,kensworthparishcouncil,,2003-12-03,
1342,1342,2017-09-19T11:56:51Z,15449,15449,kennington-pc,,2014-07-14,
1341,1341,2017-09-19T11:56:51Z,5595,5595,kendaltowncouncil,,2006-09-22,
1340,1340,2017-09-19T11:56:51Z,5594,5594,kelvedonhatch-pc,,2005-07-05,
1339,1339,2017-09-19T11:56:51Z,5593,5593,keighley,,2002-07-08,
1338,1338,2017-09-19T11:56:51Z,15277,15277,justiceinspectorates,"government-organisation:OT347",2014-03-25,
1337,1337,2017-09-19T11:56:51Z,5590,5590,justice,"government-organisation:D18",2007-02-09,
1336,1336,2017-09-19T11:56:51Z,16422,16422,justice-ni,"government-organisation:OT1179",2016-01-25,
1335,1335,2017-09-19T11:56:51Z,13618,13618,judiciaryni,,2011-11-25,
1334,1334,2017-09-19T11:56:51Z,5587,5587,judiciary,"government-organisation:D18",2006-02-13,
1333,1333,2017-09-19T11:56:51Z,16789,16789,judiciary-ni,"government-organisation:EA725",2016-07-18,
1332,1332,2017-09-19T11:56:51Z,5584,5584,"judicialappointmentsscotland","government-organisation:DA1020",2002-10-30,
1331,1331,2017-09-19T11:56:51Z,5583,5583,judicialappointments,"government-organisation:D18",2005-11-15,
1330,1330,2017-09-19T11:56:51Z,5581,5581,jpscotland,,2007-12-03,
1329,1329,2017-09-19T11:56:51Z,5576,5576,jobsandskills,"government-organisation:D10",2000-04-19,
1328,1328,2017-09-19T11:56:51Z,15873,15873,jobsandgrowthni,"government-organisation:OT1174",2015-04-15,
1327,1327,2017-09-19T11:56:51Z,5573,5573,jobcentreplus,"government-organisation:D10",2001-04-03,
1326,1326,2017-09-19T11:56:51Z,5572,5572,jobcentre,,2001-03-30,
1325,1325,2017-09-19T11:56:51Z,5570,5570,jncc,"government-organisation:PB201",2008-03-04,
1324,1324,2017-09-19T11:56:51Z,5566,5566,ivybridge,,1999-06-30,
1323,1323,2017-09-19T11:56:51Z,5565,5565,iverparishcouncil,,2003-08-27,
1322,1322,2017-09-19T11:56:51Z,5563,5563,itt,,2006-06-09,
1321,1321,2017-09-19T11:56:51Z,5564,5564,itt-ew,,2006-06-09,
1320,1320,2017-09-19T11:56:51Z,16701,16701,"itchingfieldparishcouncil",,2016-05-23,
1319,1319,2017-09-19T11:56:51Z,15051,15051,isycoedcommunitycouncil,,2013-11-28,
1318,1318,2017-09-19T11:56:51Z,5553,5553,isni,,2004-12-16,
1317,1317,2017-09-19T11:56:51Z,5551,5551,islington,local-authority-eng:ISL,2001-02-28,
1316,1316,2017-09-19T11:56:51Z,5549,5549,iscjis,"government-organisation:DA1020",2003-01-20,
1315,1315,2017-09-19T11:56:51Z,12606,12606,irthlingborough-tc,,2010-06-04,
1314,1314,2017-09-19T11:56:51Z,5543,5543,iragentreg,"government-organisation:D25",2001-02-15,
1313,1313,2017-09-19T11:56:51Z,5539,5539,ir,"government-organisation:D25",2000-04-03,
1312,1312,2017-09-19T11:56:51Z,5541,5541,ir-online,"government-organisation:D25",2001-03-13,
1311,1311,2017-09-19T11:56:51Z,5540,5540,ir-efile,"government-organisation:D25",1999-08-23,
1310,1310,2017-09-19T11:56:51Z,5538,5538,ipswich,local-authority-eng:IPS,2000-06-01,
1309,1309,2017-09-19T11:56:51Z,5537,5537,ips,"government-organisation:PB265",2005-11-30,
1308,1308,2017-09-19T11:56:51Z,5536,5536,ipplepenparishcouncil,,2007-12-14,
1307,1307,2017-09-19T11:56:51Z,5535,5535,ipo,"government-organisation:EA34",2006-12-19,
1306,1306,2017-09-19T11:56:51Z,5534,5534,ipcc,"government-organisation:PB456",2001-01-29,
1305,1305,2017-09-19T11:56:51Z,16489,16489,ipa,"government-organisation:D2",2016-02-23,
1304,1304,2017-09-19T11:56:51Z,5533,5533,iow,local-authority-eng:IOW,2000-03-09,
1303,1303,2017-09-19T11:56:51Z,5521,5521,inverclyde,local-authority-sct:IVC,2001-04-12,
1301,1301,2017-09-19T11:56:51Z,5515,5515,intellectual-property,"government-organisation:EA34",2000-05-26,
1300,1300,2017-09-19T11:56:51Z,5505,5505,inrev,"government-organisation:D25",2003-08-20,
1299,1299,2017-09-19T11:56:51Z,15415,15415,innovateuk,,2014-06-20,
1298,1298,2017-09-19T11:56:51Z,5496,5496,inlandrevenue,"government-organisation:D25",2000-02-01,
1297,1297,2017-09-19T11:56:51Z,5494,5494,ingatestone-fryerningpc,,2002-10-07,
1296,1296,2017-09-19T11:56:51Z,16421,16421,infrastructure-ni,"government-organisation:OT1179",2016-01-25,
1295,1295,2017-09-19T11:56:51Z,5493,5493,informationtribunal,"government-organisation:D18",2005-03-22,
1294,1294,2017-09-19T11:56:51Z,5487,5487,industrialcourt,"government-organisation:OT1174",2003-03-07,
1293,1293,2017-09-19T11:56:51Z,5486,5486,independent,"government-organisation:D2",2008-02-20,
1292,1292,2017-09-19T11:56:51Z,11471,11471,immingham-tc,,2008-12-16,
1291,1291,2017-09-19T11:56:51Z,5483,5483,"immigrationservicestribunal","government-organisation:D18",2003-02-28,
1290,1290,2017-09-19T11:56:51Z,5481,5481,imagesofdisability,"government-organisation:D10",2005-05-16,
1289,1289,2017-09-19T11:56:51Z,5480,5480,ilminster,,2002-08-29,
1288,1288,2017-09-19T11:56:51Z,11432,11432,IlloganParishCouncil,,2008-12-11,
1287,1287,2017-09-19T11:56:51Z,11577,11577,ilfracombetowncouncil,,2009-02-19,
1286,1286,2017-09-19T11:56:51Z,11879,11879,IlchesterParishCouncil,,2009-06-12,
1285,1285,2017-09-19T11:56:51Z,5475,5475,"identityandpassportservice","government-organisation:D16",2005-11-30,
1284,1284,2017-09-19T11:56:51Z,5470,5470,idea,,1999-09-08,
1282,1282,2017-09-19T11:56:51Z,5464,5464,hytheanddibden,local-authority-eng:NEW,2002-08-02,
1281,1281,2017-09-19T11:56:51Z,17355,17355,hythe-tc,,2017-05-15,
1280,1280,2017-09-19T11:56:51Z,5463,5463,hyndburnbc,local-authority-eng:HYN,2007-08-31,
1279,1279,2017-09-19T11:56:51Z,12052,12052,hyndburn,local-authority-eng:HYN,2009-08-25,
1278,1278,2017-09-19T11:56:51Z,5459,5459,hydro,"government-organisation:EA51",1999-08-13,
1277,1277,2017-09-19T11:56:51Z,5458,5458,hyde-pc,local-authority-eng:NEW,2004-09-09,
1276,1276,2017-09-19T11:56:51Z,5454,5454,huntsdc,local-authority-eng:HUN,2005-06-16,
1275,1275,2017-09-19T11:56:51Z,5453,5453,huntinginquiry,"government-organisation:D7",2001-11-27,
1274,1274,2017-09-19T11:56:51Z,5452,5452,huntingdontown,,1999-12-03,
1273,1273,2017-09-19T11:56:51Z,5451,5451,huntingdonshire,local-authority-eng:HUN,2001-05-02,
1272,1272,2017-09-19T11:56:51Z,17313,17313,hunstantontowncouncil,,2017-04-28,
1271,1271,2017-09-19T11:56:51Z,15860,15860,hunningtonparishcouncil,,2015-03-31,
1270,1270,2017-09-19T11:56:51Z,13102,13102,hungerford-tc,,2011-03-28,
1269,1269,2017-09-19T11:56:51Z,16838,16838,huncote-pc,,2016-07-26,
1268,1268,2017-09-19T11:56:51Z,5448,5448,humbersidefire,,2000-04-27,
1267,1267,2017-09-19T11:56:51Z,14247,14247,humberside-pcc,,2012-10-11,
1266,1266,2017-09-19T11:56:51Z,5446,5446,humberlrf,local-authority-eng:ERY,2006-04-18,
1265,1265,2017-09-19T11:56:51Z,5441,5441,hullcc,local-authority-eng:KHL,1999-08-17,
1264,1264,2017-09-19T11:56:51Z,5440,5440,hullandgoolepha,,2003-06-17,
1263,1263,2017-09-19T11:56:51Z,16774,16774,hull,local-authority-eng:KHL,2016-06-28,
1262,1262,2017-09-19T11:56:51Z,17320,17320,hucklow-pc,,2017-04-28,
1261,1261,2017-09-19T11:56:51Z,5437,5437,hucclecotepc,,2003-01-28,
1260,1260,2017-09-19T11:56:51Z,5435,5435,hta,"government-organisation:PB254",2005-06-30,
1259,1259,2017-09-19T11:56:51Z,5434,5434,hsl,"government-organisation:PB207",1999-04-08,
1258,1258,2017-09-19T11:56:51Z,5433,5433,hseni,,2000-11-08,
1257,1257,2017-09-19T11:56:51Z,5432,5432,hse,"government-organisation:PB207",1999-12-16,
1256,1256,2017-09-19T11:56:51Z,14365,14365,hscic,"government-organisation:OT538",2012-12-04,
1255,1255,2017-09-19T11:56:51Z,16431,16431,howden-tc,,2016-01-27,
1254,1254,2017-09-19T11:56:51Z,5423,5423,hounslow,local-authority-eng:HNS,,
1253,1253,2017-09-19T11:56:51Z,17198,17198,houndparishcouncil,,2017-02-27,
1252,1252,2017-09-19T11:56:51Z,5422,5422,horwich,,2000-10-03,
1251,1251,2017-09-19T11:56:51Z,15871,15871,hortonparishcouncil,,2015-04-14,
1250,1250,2017-09-19T11:56:51Z,5421,5421,horsmonden-pc,,2003-05-23,
1249,1249,2017-09-19T11:56:51Z,5420,5420,horsham,local-authority-eng:HOR,2001-11-23,
1248,1248,2017-09-19T11:56:51Z,13970,13970,horsforthtowncouncil,,2012-05-15,
1247,1247,2017-09-19T11:56:51Z,5419,5419,horrabridge-pc,,2007-01-02,
1246,1246,2017-09-19T11:56:51Z,5418,5418,hornsea,,2003-06-16,
1245,1245,2017-09-19T11:56:51Z,5417,5417,horndeanpc-hants,,2002-03-14,
1244,1244,2017-09-19T11:56:51Z,5415,5415,horleysurrey-tc,,2006-01-26,
1243,1243,2017-09-19T11:56:51Z,14902,14902,hordleparishcouncil,,2013-09-25,
1242,1242,2017-09-19T11:56:51Z,5414,5414,hordenparishcouncil,,2007-10-10,
1241,1241,2017-09-19T11:56:51Z,15001,15001,hopecommunitycouncil,,2013-11-13,
1240,1240,2017-09-19T11:56:51Z,5413,5413,hoosaintwerburgh-pc,,2007-01-29,
1239,1239,2017-09-19T11:56:51Z,5412,5412,hook,,2001-10-04,
1238,1238,2017-09-19T11:56:51Z,5410,5410,honiton,,2000-10-26,
1237,1237,2017-09-19T11:56:51Z,17349,17349,homesengland,"government-organisation:PB161",2017-05-11,
1236,1236,2017-09-19T11:56:51Z,5408,5408,homereportscotland,"government-organisation:DA1020",2008-01-28,
1235,1235,2017-09-19T11:56:51Z,5407,5407,homeoffice,"government-organisation:D16",2001-03-30,
1234,1234,2017-09-19T11:56:51Z,5401,5401,holywell-town,,2000-11-23,
1233,1233,2017-09-19T11:56:51Z,16472,16472,holwellparishcouncil,,2016-02-12,
1232,1232,2017-09-19T11:56:51Z,15704,15704,holtparishcouncil,,2015-01-05,
1231,1231,2017-09-19T11:56:51Z,15660,15660,holsworthytowncouncil,,2014-12-02,
1230,1230,2017-09-19T11:56:51Z,14888,14888,holmwoodparishcouncil,,2013-09-18,
1229,1229,2017-09-19T11:56:51Z,5398,5398,holmwood-pc,local-authority-eng:MOL,2004-11-01,
1228,1228,2017-09-19T11:56:51Z,5397,5397,holmevalleyparishcouncil,,2004-10-12,
1227,1227,2017-09-19T11:56:51Z,5396,5396,"holmeschapelparishcouncil",,2006-03-15,
1226,1226,2017-09-19T11:56:51Z,5395,5395,holme-westmorland-pc,,2003-10-28,
1225,1225,2017-09-19T11:56:51Z,16415,16415,holcomberogus-pc,,2016-01-21,
1224,1224,2017-09-19T11:56:51Z,17362,17362,holbeton-pc,,2017-05-15,
1223,1223,2017-09-19T11:56:51Z,5392,5392,hockley-essex,,2002-03-27,
1222,1222,2017-09-19T11:56:51Z,5391,5391,hmt,"government-organisation:D15",1999-05-12,
1221,1221,2017-09-19T11:56:51Z,5390,5390,hmso,"government-organisation:EA71",2004-06-03,
1220,1220,2017-09-19T11:56:51Z,5389,5389,hmrevenueandcustoms,"government-organisation:D25",2004-06-28,
1219,1219,2017-09-19T11:56:51Z,5388,5388,hmrevenue-customs,"government-organisation:D25",2004-06-28,
1218,1218,2017-09-19T11:56:51Z,5387,5387,hmrc,"government-organisation:D25",2004-06-28,
1217,1217,2017-09-19T11:56:51Z,5386,5386,hmprisonservice,"government-organisation:EA321",2004-03-26,
1216,1216,2017-09-19T11:56:51Z,17373,17373,hmiprobation,"government-organisation:D18",2017-05-19,
1215,1215,2017-09-19T11:56:51Z,17372,17372,hmiprisons,"government-organisation:D18",2017-05-19,
1213,1213,2017-09-19T11:56:51Z,12276,12276,hmic,"government-organisation:OT281",2009-12-14,
1212,1212,2017-09-19T11:56:51Z,12721,12721,hmgcc,"government-organisation:D16",2000-07-12,
1211,1211,2017-09-19T11:56:51Z,5372,5372,hmcpsi,"government-organisation:OT347",2002-03-20,
1210,1210,2017-09-19T11:56:51Z,15002,15002,hmcg,"government-organisation:EA78",2013-11-25,
1209,1209,2017-09-19T11:56:51Z,5368,5368,hmce,"government-organisation:D25",2001-08-15,
1208,1208,2017-09-19T11:56:51Z,5366,5366,hm-treasury,"government-organisation:D15",2001-11-08,
1207,1207,2017-09-19T11:56:51Z,5361,5361,hixon,,2002-04-04,
1206,1206,2017-09-19T11:56:51Z,5360,5360,historicwales,,2006-11-09,
1204,1204,2017-09-19T11:56:51Z,5358,5358,historic-scotland,,,
1203,1203,2017-09-19T11:56:51Z,5356,5356,hiow,local-authority-eng:HAM,2000-06-01,
1202,1202,2017-09-19T11:56:51Z,10981,10981,hinstock-pc,,2008-06-09,
1201,1201,2017-09-19T11:56:51Z,5355,5355,hinckley-bosworth,local-authority-eng:HIN,2000-10-10,
1200,1200,2017-09-19T11:56:51Z,5354,5354,hillingdon,local-authority-eng:HIL,1999-04-29,
1199,1199,2017-09-19T11:56:51Z,5353,5353,highworthtowncouncil,,2006-02-03,
1197,1197,2017-09-19T11:56:51Z,5348,5348,highpeak,local-authority-eng:HIG,,
1196,1196,2017-09-19T11:56:51Z,12986,12986,highleghparishcouncil,,2011-01-17,
1195,1195,2017-09-19T11:56:51Z,5346,5346,highland,local-authority-sct:HLD,2007-06-14,
1194,1194,2017-09-19T11:56:51Z,11149,11149,highamferrers-tc,,2008-08-18,
1193,1193,2017-09-19T11:56:51Z,5344,5344,higham-kent-pc,,2004-04-23,
1192,1192,2017-09-19T11:56:51Z,5343,5343,hie,,2004-03-08,
1191,1191,2017-09-19T11:56:51Z,5341,5341,hfea,"government-organisation:D12",2001-03-30,
1190,1190,2017-09-19T11:56:51Z,5340,5340,heybridgeparishcouncil,,2005-08-11,
1189,1189,2017-09-19T11:56:51Z,17498,17498,hexhamtowncouncil,,2017-07-28,
1188,1188,2017-09-19T11:56:51Z,5338,5338,hettontowncouncil,,2005-02-03,
1187,1187,2017-09-19T11:56:51Z,5337,5337,hessletowncouncil,,2003-04-09,
1186,1186,2017-09-19T11:56:51Z,13787,13787,Hertspartnership-ala,local-authority-eng:EHE,2012-03-09,
1185,1185,2017-09-19T11:56:51Z,5333,5333,hertsmere,local-authority-eng:HER,2003-01-02,
1184,1184,2017-09-19T11:56:51Z,11622,11622,hertsfire,local-authority-eng:HRT,2009-02-26,
1183,1183,2017-09-19T11:56:51Z,5331,5331,hertscc,local-authority-eng:HRT,1999-12-09,
1182,1182,2017-09-19T11:56:51Z,12806,12806,hertfordshire,local-authority-eng:HRT,2010-09-14,
1180,1180,2017-09-19T11:56:51Z,5326,5326,hertford,,2001-11-27,
1179,1179,2017-09-19T11:56:51Z,5325,5325,herriard-pc,,2003-10-08,
1178,1178,2017-09-19T11:56:51Z,5323,5323,herefordshire,local-authority-eng:HEF,2000-09-21,
1177,1177,2017-09-19T11:56:51Z,5322,5322,herefordcitycouncil,,2001-09-05,
1176,1176,2017-09-19T11:56:51Z,5320,5320,heps,local-authority-eng:ERY,2006-04-18,
1175,1175,2017-09-19T11:56:51Z,16216,16216,henlow-pc,,2015-10-29,
1174,1174,2017-09-19T11:56:51Z,5319,5319,henleytowncouncil,,2000-07-13,
1173,1173,2017-09-19T11:56:51Z,5318,5318,henley-in-arden-pc,local-authority-eng:STR,2007-05-09,
1172,1172,2017-09-19T11:56:51Z,5317,5317,henfield,,2000-04-20,
1171,1171,2017-09-19T11:56:51Z,15790,15790,helston-tc,,2015-02-25,
1170,1170,2017-09-19T11:56:51Z,16127,16127,helptobuy,"government-organisation:D4",2015-09-08,
1169,1169,2017-09-19T11:56:51Z,12462,12462,hellesdon-pc,,2010-03-23,
1168,1168,2017-09-19T11:56:51Z,5314,5314,"helionsbumpsteadparishcouncil",,2006-04-18,
1167,1167,2017-09-19T11:56:51Z,5313,5313,hedon,,2002-08-14,
1166,1166,2017-09-19T11:56:51Z,11011,11011,hednesford-tc,,2008-06-19,
1165,1165,2017-09-19T11:56:51Z,5311,5311,hedgeend-tc,,2007-01-24,
1164,1164,2017-09-19T11:56:51Z,16340,16340,heathandholmewood-pc,,2015-12-09,
1162,1162,2017-09-19T11:56:51Z,16424,16424,health-ni,"government-organisation:OT1179",2016-01-25,
1161,1161,2017-09-19T11:56:51Z,5296,5296,headley-pc,local-authority-eng:MOL,2004-11-01,
1160,1160,2017-09-19T11:56:51Z,5294,5294,haywardsheath,,2000-03-06,
1159,1159,2017-09-19T11:56:51Z,15284,15284,haytowncouncil,,2014-03-26,
1158,1158,2017-09-19T11:56:51Z,13455,13455,hayfield-pc,,2011-09-22,
1157,1157,2017-09-19T11:56:51Z,5293,5293,haydonwick,,2001-08-31,
1156,1156,2017-09-19T11:56:51Z,5292,5292,haxbytowncouncil,,2007-10-16,
1155,1155,2017-09-19T11:56:51Z,11629,11629,haworthparishcouncil,,2009-02-26,
1154,1154,2017-09-19T11:56:51Z,16638,16638,"haworthcrossroadsstanbury-pc",,2016-04-26,
1153,1153,2017-09-19T11:56:51Z,5291,5291,hawkwellparishcouncil,,2006-02-03,
1152,1152,2017-09-19T11:56:51Z,17146,17146,hawkinge-tc,,2017-01-30,
1151,1151,2017-09-19T11:56:51Z,16494,16494,hawkesbury-pc,,2016-02-24,
1150,1150,2017-09-19T11:56:51Z,5290,5290,hawardencommunitycouncil,,2007-02-19,
1149,1149,2017-09-19T11:56:51Z,5289,5289,havering,local-authority-eng:HAV,,
1148,1148,2017-09-19T11:56:51Z,13475,13475,haverhill-tc,,2011-09-30,
1147,1147,2017-09-19T11:56:51Z,5288,5288,havant,local-authority-eng:HAA,,
1146,1146,2017-09-19T11:56:51Z,16149,16149,hathersageparishcouncil,,2015-09-22,
1145,1145,2017-09-19T11:56:51Z,5286,5286,hatfield,local-authority-eng:WEW,2000-03-15,
1144,1144,2017-09-19T11:56:51Z,5287,5287,hatfield-herts,,2002-08-07,
1143,1143,2017-09-19T11:56:51Z,5285,5285,hastings,local-authority-eng:HAS,2000-11-07,
1142,1142,2017-09-19T11:56:51Z,16367,16367,hassocks-pc,,2015-12-21,
1141,1141,2017-09-19T11:56:51Z,16159,16159,hartwellparishcouncil,,2015-09-25,
1140,1140,2017-09-19T11:56:51Z,5284,5284,hartlepool,local-authority-eng:HPL,,
1139,1139,2017-09-19T11:56:51Z,5282,5282,hart,local-authority-eng:HAM,2005-11-02,
1138,1138,2017-09-19T11:56:51Z,5281,5281,harrow,local-authority-eng:HRW,2003-05-21,
1137,1137,2017-09-19T11:56:51Z,5280,5280,harrogate,local-authority-eng:HAG,2000-08-02,
1136,1136,2017-09-19T11:56:51Z,5279,5279,harpenden,,2001-03-30,
1135,1135,2017-09-19T11:56:51Z,5278,5278,harlow,local-authority-eng:HAR,2000-04-20,
1134,1134,2017-09-19T11:56:51Z,14279,14279,harlington-pc,,2012-10-23,
1133,1133,2017-09-19T11:56:51Z,5277,5277,haringey,local-authority-eng:HRY,2000-09-18,
1132,1132,2017-09-19T11:56:51Z,13772,13772,hardwickepc,,2012-02-16,
1131,1131,2017-09-19T11:56:51Z,17243,17243,"hardingstoneparishcouncil",,2017-03-15,
1130,1130,2017-09-19T11:56:51Z,16488,16488,hardenparishcouncil,,2016-02-23,
1129,1129,2017-09-19T11:56:51Z,5276,5276,harbury-pc,,2008-02-06,
1128,1128,2017-09-19T11:56:51Z,5275,5275,harborough,local-authority-eng:HAO,,
1127,1127,2017-09-19T11:56:51Z,5274,5274,hantsweb,local-authority-eng:HAM,2004-07-02,
1124,1124,2017-09-19T11:56:51Z,5271,5271,hantsfire,local-authority-eng:HAM,2000-03-02,
1122,1122,2017-09-19T11:56:51Z,5269,5269,hants,local-authority-eng:HAM,2004-07-02,
1120,1120,2017-09-19T11:56:51Z,15807,15807,hanborough-pc,,2015-03-04,
1119,1119,2017-09-19T11:56:51Z,15578,15578,"hamptonbishopparishcouncil",,2014-10-21,
1117,1117,2017-09-19T11:56:51Z,14264,14264,hampshire-pcc,,2012-10-17,
1116,1116,2017-09-19T11:56:51Z,5262,5262,hambleton,local-authority-eng:HAE,2006-04-10,
1115,1115,2017-09-19T11:56:51Z,14415,14415,hambleparishcouncil,,2013-01-14,
1114,1114,2017-09-19T11:56:51Z,14585,14585,hambledon-pc,,2013-04-08,
1112,1112,2017-09-19T11:56:51Z,5260,5260,halton,local-authority-eng:HAL,2000-06-06,
1110,1110,2017-09-19T11:56:51Z,5258,5258,halewoodtowncouncil,,2002-04-29,
1109,1109,2017-09-19T11:56:51Z,13988,13988,halesandheckingham-pc,,2012-05-24,
1108,1108,2017-09-19T11:56:51Z,5256,5256,halchereford,,2007-08-07,
1107,1107,2017-09-19T11:56:51Z,5255,5255,hailsham-tc,,2005-07-26,
1106,1106,2017-09-19T11:56:51Z,5254,5254,hagleyparishcouncil,,2006-06-29,
1105,1105,2017-09-19T11:56:51Z,5252,5252,hadleycentre,"government-organisation:EA46",2001-03-30,
1104,1104,2017-09-19T11:56:51Z,11010,11010,Haddenham-bucks-pc,,2008-06-17,
1103,1103,2017-09-19T11:56:51Z,5250,5250,hackney,local-authority-eng:HCK,2003-04-14,
1102,1102,2017-09-19T11:56:51Z,17008,17008,hackletonparishcouncil,,2016-10-24,
1101,1101,2017-09-19T11:56:51Z,5248,5248,gwynedd,"principal-local-authority:GWN",1999-10-01,
1100,1100,2017-09-19T11:56:51Z,13714,13714,gwineargwithian-pc,,2012-01-19,
1099,1099,2017-09-19T11:56:51Z,14526,14526,gwerthwchigymru,"government-organisation:DA1019",2013-03-21,
1098,1098,2017-09-19T11:56:51Z,12675,12675,GwentArchives,"principal-local-authority:BGW",2010-07-09,
1096,1096,2017-09-19T11:56:51Z,5244,5244,gvs,"government-organisation:D7",2003-01-16,
1095,1095,2017-09-19T11:56:51Z,5243,5243,guildford,local-authority-eng:GRT,,
1094,1094,2017-09-19T11:56:51Z,5242,5242,guildenmorden,,2002-06-18,
1092,1092,2017-09-19T11:56:51Z,5237,5237,gsx,"government-organisation:D2",2000-02-01,
1091,1091,2017-09-19T11:56:51Z,5234,5234,gsr,"government-organisation:D15",2004-02-12,
1090,1090,2017-09-19T11:56:51Z,5233,5233,gsi,"government-organisation:D2",2000-02-01,
1089,1089,2017-09-19T11:56:51Z,5232,5232,gse,"government-organisation:D2",2004-02-10,
1088,1088,2017-09-19T11:56:51Z,5228,5228,gro,"government-organisation:EA66",2003-10-30,
1087,1087,2017-09-19T11:56:51Z,5229,5229,gro-scotland,"government-organisation:OT1075",1999-04-12,
1086,1086,2017-09-19T11:56:51Z,5226,5226,greenwich,local-authority-eng:GRE,2003-04-17,
1085,1085,2017-09-19T11:56:51Z,5224,5224,greenham,,2000-11-22,
1084,1084,2017-09-19T11:56:51Z,5223,5223,greatwakering-pc,,2002-10-11,
1083,1083,2017-09-19T11:56:51Z,16715,16715,"greatshelfordparishcouncil",,2016-06-03,
1082,1082,2017-09-19T11:56:51Z,14245,14245,greathorkesley-pc,,2012-10-17,
1081,1081,2017-09-19T11:56:51Z,16618,16618,greatglen-pc,,2016-04-08,
1080,1080,2017-09-19T11:56:51Z,16079,16079,greatermanchester-ca,,2015-08-14,
1079,1079,2017-09-19T11:56:51Z,5220,5220,greatdunmow-tc,,2006-03-13,
1078,1078,2017-09-19T11:56:51Z,16796,16796,greatchesterford-pc,,2016-07-12,
1077,1077,2017-09-19T11:56:51Z,14693,14693,greatbusiness,"government-organisation:D1198",2013-06-04,
1076,1076,2017-09-19T11:56:51Z,5218,5218,"greatbursteadsouthgreenparishcouncil",,2004-06-07,
1075,1075,2017-09-19T11:56:51Z,14273,14273,greatbedwyn-pc,,2012-10-18,
1074,1074,2017-09-19T11:56:51Z,5217,5217,greatbardfield-pc,,2004-01-26,
1073,1073,2017-09-19T11:56:51Z,15362,15362,greatamwellparishcouncil,,2014-05-13,
1072,1072,2017-09-19T11:56:51Z,5216,5216,greatalne-pc,local-authority-eng:STR,2007-07-09,
1071,1071,2017-09-19T11:56:51Z,16987,16987,great,"government-organisation:D1196",2016-10-12,
